Child Unique ID,Gender,Ethnicity,Date of Birth,Age,Date of Contact,Contact Source,Unaccompanied Asylum Seeking Child (UASC) within the Last 12 Months (Y/N)),LA of Placement,Allocated Team
1503623,b) Female,d) WOTH,2005-10-23 00:00:00,15.394934976043805,2020-09-28 00:00:00,s) 8: Other,,,
5643094,a) Male,,2006-08-05 00:00:00,14.611909650924025,2020-09-28 00:00:00,e) 2A: Schools,,,
12547397,b) Female,d) WOTH,2012-01-10 00:00:00,9.180013689253936,2020-09-28 00:00:00,t) 9: Anonymous,,,
2890224,a) Male,a) WBRI,2013-07-25 00:00:00,7.641341546885695,2020-09-28 00:00:00,k) 3E: Health services,,,
11382784,a) Male,a) WBRI,2003-09-11 00:00:00,17.51129363449692,2020-09-28 00:00:00,r) 7: Other legal agency,,,
4569291,b) Female,s) NOBT,2019-08-26 00:00:00,1.5550992470910336,2020-09-28 00:00:00,e) 2A: Schools,,,
11021733,b) Female,a) WBRI,2014-10-04 00:00:00,6.447638603696099,2020-09-28 00:00:00,q) 6: Police,,,
13202197,a) Male,s) NOBT,2009-11-15 00:00:00,11.331964407939767,2020-09-28 00:00:00,q) 6: Police,,,
14060460,a) Male,a) WBRI,2018-08-05 00:00:00,2.6119096509240247,2020-09-28 00:00:00,*Check data quality,,,
3853443,a) Male,a) WBRI,2017-01-14 00:00:00,4.167008898015058,2020-09-28 00:00:00,q) 6: Police,,,
14662428,a) Male,k) APKN,2008-03-21 00:00:00,12.985626283367557,2020-09-28 00:00:00,t) 9: Anonymous,,,
3113818,a) Male,,2013-04-25 00:00:00,7.8904859685147155,2020-09-28 00:00:00,q) 6: Police,,,
5958429,b) Female,a) WBRI,2012-07-17 00:00:00,8.66255989048597,2020-09-28 00:00:00,g) 3A: Health services,,,
3636431,a) Male,a) WBRI,2007-06-26 00:00:00,13.722108145106091,2020-09-28 00:00:00,t) 9: Anonymous,,,
6093439,b) Female,a) WBRI,2012-06-11 00:00:00,8.761122518822724,2020-09-28 00:00:00,j) 3D: Health services,,,
1603893,a) Male,s) NOBT,2018-03-06 00:00:00,3.028062970568104,2020-09-28 00:00:00,e) 2A: Schools,,,
2470144,b) Female,s) NOBT,2015-09-05 00:00:00,5.5277207392197125,2020-09-28 00:00:00,q) 6: Police,,,
9693889,b) Female,a) WBRI,2019-07-06 00:00:00,1.6947296372347707,2020-09-28 00:00:00,j) 3D: Health services,,,
11186412,a) Male,a) WBRI,2005-04-06 00:00:00,15.942505133470226,2020-09-28 00:00:00,q) 6: Police,,,
2790697,a) Male,a) WBRI,2010-01-16 00:00:00,11.162217659137577,2020-09-28 00:00:00,r) 7: Other legal agency,,,
6696909,a) Male,a) WBRI,2003-05-30 00:00:00,17.796030116358658,2020-09-28 00:00:00,s) 8: Other,,,
3379050,b) Female,s) NOBT,2006-06-20 00:00:00,14.737850787132102,2020-09-28 00:00:00,q) 6: Police,,,
8452757,a) Male,k) APKN,2007-12-24 00:00:00,13.22655715263518,2020-09-28 00:00:00,q) 6: Police,,,
12359777,a) Male,s) NOBT,2016-03-26 00:00:00,4.971937029431896,2020-09-28 00:00:00,q) 6: Police,,,
9539742,b) Female,f) MWBC,2012-11-11 00:00:00,8.342231348391513,2020-09-28 00:00:00,q) 6: Police,,,
5220525,b) Female,a) WBRI,2018-12-16 00:00:00,2.2477754962354553,2020-09-28 00:00:00,*Check data quality,,,
1338305,a) Male,o) BAFR,2006-03-09 00:00:00,15.019849418206707,2020-09-28 00:00:00,q) 6: Police,,,
14183084,a) Male,a) WBRI,2017-04-04 00:00:00,3.9479808350444903,2020-09-28 00:00:00,g) 3A: Health services,,,
10193980,b) Female,n) BCRB,2007-08-17 00:00:00,13.579739904175222,2020-09-28 00:00:00,q) 6: Police,,,
13783980,a) Male,s) NOBT,2019-09-23 00:00:00,1.4784394250513346,2020-09-28 00:00:00,o) 5B: LA services,,,
1501828,a) Male,s) NOBT,2005-04-25 00:00:00,15.890485968514716,2020-09-28 00:00:00,q) 6: Police,,,
13533321,a) Male,a) WBRI,2020-09-27 00:00:00,0.4654346338124572,2020-09-28 00:00:00,q) 6: Police,,,
2427111,b) Female,s) NOBT,2009-08-12 00:00:00,11.592060232717317,2020-09-28 00:00:00,q) 6: Police,,,
8434224,a) Male,s) NOBT,2017-06-12 00:00:00,3.759069130732375,2020-09-28 00:00:00,j) 3D: Health services,,,
3672302,b) Female,,2018-12-28 00:00:00,2.21492128678987,2020-09-28 00:00:00,q) 6: Police,,,
5892751,a) Male,n) BCRB,2019-08-28 00:00:00,1.5496235455167693,2020-09-28 00:00:00,q) 6: Police,,,
10186780,b) Female,j) AIND,2004-09-16 00:00:00,16.49555099247091,2020-09-28 00:00:00,e) 2A: Schools,,,
999916,a) Male,s) NOBT,2013-05-09 00:00:00,7.852156057494867,2020-09-28 00:00:00,q) 6: Police,,,
12814194,a) Male,a) WBRI,2013-07-06 00:00:00,7.693360711841205,2020-09-28 00:00:00,q) 6: Police,,,
8832919,b) Female,d) WOTH,2008-11-17 00:00:00,12.32580424366872,2020-09-28 00:00:00,q) 6: Police,,,
2912040,b) Female,a) WBRI,2010-09-07 00:00:00,10.521560574948666,2020-09-28 00:00:00,f) 2B: Education services,,,
15044001,b) Female,s) NOBT,2007-06-25 00:00:00,13.724845995893224,2020-09-28 00:00:00,s) 8: Other,,,
9011111,b) Female,r) OOTH,2002-12-16 00:00:00,18.247775496235455,2020-09-29 00:00:00,q) 6: Police,,,
2186143,b) Female,a) WBRI,2016-11-09 00:00:00,4.347707049965777,2020-09-29 00:00:00,t) 9: Anonymous,,,
7991275,b) Female,k) APKN,2011-07-18 00:00:00,9.661875427789186,2020-09-29 00:00:00,j) 3D: Health services,,,
15859674,b) Female,a) WBRI,2004-10-13 00:00:00,16.421629021218344,2020-09-29 00:00:00,j) 3D: Health services,,,
14675747,a) Male,k) APKN,2008-01-29 00:00:00,13.127994524298426,2020-09-29 00:00:00,q) 6: Police,,,
1843903,a) Male,a) WBRI,2013-10-20 00:00:00,7.403148528405202,2020-09-29 00:00:00,*Check data quality,,,
11774078,b) Female,a) WBRI,2011-01-16 00:00:00,10.16290212183436,2020-09-29 00:00:00,j) 3D: Health services,,,
9220774,a) Male,f) MWBC,2019-09-30 00:00:00,1.45927446954141,2020-09-29 00:00:00,j) 3D: Health services,,,
8914432,a) Male,s) NOBT,2014-07-10 00:00:00,6.683093771389459,2020-09-29 00:00:00,j) 3D: Health services,,,
2568351,b) Female,a) WBRI,2003-04-06 00:00:00,17.94387405886379,2020-09-29 00:00:00,q) 6: Police,,,
10040903,b) Female,k) APKN,2011-10-09 00:00:00,9.434633812457221,2020-09-29 00:00:00,o) 5B: LA services,,,
7681662,a) Male,k) APKN,2006-04-08 00:00:00,14.937713894592745,2020-09-29 00:00:00,q) 6: Police,,,
3573792,a) Male,a) WBRI,2008-03-29 00:00:00,12.9637234770705,2020-09-29 00:00:00,q) 6: Police,,,
10589690,a) Male,a) WBRI,2003-07-16 00:00:00,17.66735112936345,2020-09-29 00:00:00,q) 6: Police,,,
9351972,a) Male,a) WBRI,2009-08-30 00:00:00,11.542778918548938,2020-09-29 00:00:00,a) 1A: Individual,,,
12419845,a) Male,,2011-09-03 00:00:00,9.533196440793978,2020-09-29 00:00:00,q) 6: Police,,,
15914238,b) Female,f) MWBC,2017-01-11 00:00:00,4.175222450376454,2020-09-29 00:00:00,n) 5A: LA services,,,
13778880,a) Male,s) NOBT,2018-09-05 00:00:00,2.5270362765229293,2020-09-29 00:00:00,j) 3D: Health services,,,
15718279,a) Male,a) WBRI,2005-05-29 00:00:00,15.797399041752225,2020-09-29 00:00:00,q) 6: Police,,,
14825955,a) Male,s) NOBT,2012-02-01 00:00:00,9.119780971937029,2020-09-29 00:00:00,q) 6: Police,,,
1152663,a) Male,r) OOTH,2007-03-06 00:00:00,14.028747433264886,2020-09-29 00:00:00,s) 8: Other,,,
1807900,a) Male,s) NOBT,2009-06-25 00:00:00,11.723477070499658,2020-09-29 00:00:00,q) 6: Police,,,
15851303,b) Female,s) NOBT,2011-01-15 00:00:00,10.165639972621491,2020-09-29 00:00:00,k) 3E: Health services,,,
9650475,a) Male,a) WBRI,2005-04-18 00:00:00,15.90965092402464,2020-09-29 00:00:00,t) 9: Anonymous,,,
15895626,b) Female,a) WBRI,2016-10-26 00:00:00,4.386036960985626,2020-09-29 00:00:00,q) 6: Police,,,
4656500,b) Female,o) BAFR,2013-05-27 00:00:00,7.8028747433264884,2020-09-29 00:00:00,r) 7: Other legal agency,,,
4030025,b) Female,a) WBRI,2012-02-07 00:00:00,9.103353867214237,2020-09-29 00:00:00,q) 6: Police,,,
4345892,b) Female,a) WBRI,2016-02-20 00:00:00,5.06776180698152,2020-09-29 00:00:00,a) 1A: Individual,,,
3412008,b) Female,a) WBRI,2016-01-31 00:00:00,5.122518822724161,2020-09-29 00:00:00,e) 2A: Schools,,,
4598412,b) Female,a) WBRI,2006-02-28 00:00:00,15.044490075290897,2020-09-29 00:00:00,q) 6: Police,,,
2511213,b) Female,a) WBRI,2006-11-14 00:00:00,14.335386721423683,2020-09-29 00:00:00,q) 6: Police,,,
3786065,c) Not stated/recorded,,2008-10-19 00:00:00,12.405201916495551,2020-09-29 00:00:00,e) 2A: Schools,,,
4574005,b) Female,a) WBRI,2007-03-05 00:00:00,14.03148528405202,2020-09-29 00:00:00,j) 3D: Health services,,,
6229378,a) Male,a) WBRI,2006-09-09 00:00:00,14.516084873374401,2020-09-29 00:00:00,j) 3D: Health services,,,
11493299,b) Female,a) WBRI,2011-04-16 00:00:00,9.91649555099247,2020-09-29 00:00:00,q) 6: Police,,,
5273874,b) Female,d) WOTH,2014-04-01 00:00:00,6.95687885010267,2020-09-29 00:00:00,o) 5B: LA services,,,
5248500,b) Female,a) WBRI,2007-04-24 00:00:00,13.894592744695414,2020-09-29 00:00:00,t) 9: Anonymous,,,
673601,b) Female,a) WBRI,2015-07-15 00:00:00,5.670088980150582,2020-09-29 00:00:00,s) 8: Other,,,
6989881,a) Male,s) NOBT,2009-06-29 00:00:00,11.71252566735113,2020-09-29 00:00:00,q) 6: Police,,,
5365173,b) Female,a) WBRI,2011-12-19 00:00:00,9.240246406570842,2020-09-29 00:00:00,r) 7: Other legal agency,,,
2621724,a) Male,g) MWBA,2019-03-08 00:00:00,2.023271731690623,2020-09-29 00:00:00,k) 3E: Health services,,,
1174543,b) Female,a) WBRI,2011-12-13 00:00:00,9.256673511293634,2020-09-29 00:00:00,q) 6: Police,,,
7205748,b) Female,a) WBRI,2006-04-19 00:00:00,14.907597535934292,2020-09-29 00:00:00,j) 3D: Health services,,,
2967967,a) Male,h) MWAS,2016-04-14 00:00:00,4.919917864476386,2020-09-29 00:00:00,r) 7: Other legal agency,,,
3637379,a) Male,a) WBRI,2019-05-21 00:00:00,1.8206707734428473,2020-09-29 00:00:00,j) 3D: Health services,,,
14159183,a) Male,a) WBRI,2017-05-05 00:00:00,3.863107460643395,2020-09-30 00:00:00,*Check data quality,,,
5442856,a) Male,a) WBRI,2014-11-15 00:00:00,6.33264887063655,2020-09-30 00:00:00,r) 7: Other legal agency,,,
12737230,a) Male,a) WBRI,2018-12-24 00:00:00,2.2258726899383983,2020-09-30 00:00:00,q) 6: Police,,,
9868287,a) Male,l) ABAN,2004-01-13 00:00:00,17.17180013689254,2020-09-30 00:00:00,j) 3D: Health services,,,
16124467,a) Male,d) WOTH,2007-09-11 00:00:00,13.51129363449692,2020-09-30 00:00:00,q) 6: Police,,,
4911131,a) Male,a) WBRI,2019-06-11 00:00:00,1.7631759069130732,2020-09-30 00:00:00,e) 2A: Schools,,,
14790094,b) Female,a) WBRI,2018-02-13 00:00:00,3.0855578370978782,2020-09-30 00:00:00,s) 8: Other,,,
8507309,c) Not stated/recorded,a) WBRI,2015-08-28 00:00:00,5.549623545516769,2020-09-30 00:00:00,r) 7: Other legal agency,,,
5412054,b) Female,a) WBRI,2016-01-21 00:00:00,5.149897330595483,2020-09-30 00:00:00,t) 9: Anonymous,,,
11182133,a) Male,,2020-12-16 00:00:00,0.2464065708418891,2020-09-30 00:00:00,f) 2B: Education services,,,
6243541,c) Not stated/recorded,a) WBRI,2020-12-12 00:00:00,0.25735797399041754,2020-09-30 00:00:00,q) 6: Police,,,
10516796,b) Female,a) WBRI,2013-05-30 00:00:00,7.794661190965092,2020-09-30 00:00:00,q) 6: Police,,,
8132847,a) Male,s) NOBT,2010-06-09 00:00:00,10.767967145790555,2020-09-30 00:00:00,j) 3D: Health services,,,
15609202,b) Female,a) WBRI,2018-08-25 00:00:00,2.5571526351813825,2020-09-30 00:00:00,e) 2A: Schools,,,
3322568,a) Male,o) BAFR,2006-05-04 00:00:00,14.86652977412731,2020-09-30 00:00:00,k) 3E: Health services,,,
11749770,b) Female,a) WBRI,2013-07-31 00:00:00,7.624914442162902,2020-09-30 00:00:00,q) 6: Police,,,
11382855,a) Male,s) NOBT,2018-12-27 00:00:00,2.217659137577002,2020-09-30 00:00:00,q) 6: Police,,,
6503576,a) Male,a) WBRI,2006-11-22 00:00:00,14.313483915126625,2020-09-30 00:00:00,q) 6: Police,,,
1618445,a) Male,r) OOTH,2021-02-12 00:00:00,0.08761122518822724,2020-09-30 00:00:00,q) 6: Police,,,
3710154,b) Female,o) BAFR,2017-11-28 00:00:00,3.29637234770705,2020-09-30 00:00:00,q) 6: Police,,,
10173280,b) Female,a) WBRI,2007-09-26 00:00:00,13.470225872689939,2020-09-30 00:00:00,q) 6: Police,,,
13514515,b) Female,a) WBRI,2011-01-28 00:00:00,10.130047912388775,2020-09-30 00:00:00,e) 2A: Schools,,,
1983365,b) Female,a) WBRI,2018-12-11 00:00:00,2.2614647501711156,2020-09-30 00:00:00,r) 7: Other legal agency,,,
1983365,b) Female,a) WBRI,2018-12-11 00:00:00,2.2614647501711156,2020-09-30 00:00:00,q) 6: Police,,,
10237946,b) Female,,2018-04-10 00:00:00,2.9322381930184807,2020-09-30 00:00:00,q) 6: Police,,,
9305654,b) Female,s) NOBT,2003-07-29 00:00:00,17.631759069130734,2020-09-30 00:00:00,j) 3D: Health services,,,
2046043,a) Male,a) WBRI,2007-04-07 00:00:00,13.94113620807666,2020-09-30 00:00:00,q) 6: Police,,,
15065448,a) Male,s) NOBT,2014-06-13 00:00:00,6.757015742642026,2020-09-30 00:00:00,c) 1C: Individual,,,
12833724,b) Female,a) WBRI,2011-03-12 00:00:00,10.012320328542094,2020-09-30 00:00:00,q) 6: Police,,,
6568947,b) Female,a) WBRI,2011-12-22 00:00:00,9.232032854209445,2020-09-30 00:00:00,q) 6: Police,,,
784201,b) Female,a) WBRI,2010-02-28 00:00:00,11.044490075290897,2020-09-30 00:00:00,s) 8: Other,,,
2276015,a) Male,s) NOBT,2017-08-10 00:00:00,3.597535934291581,2020-09-30 00:00:00,r) 7: Other legal agency,,,
1128586,b) Female,a) WBRI,2019-12-06 00:00:00,1.2758384668035592,2020-09-30 00:00:00,q) 6: Police,,,
15480994,b) Female,a) WBRI,2021-01-29 00:00:00,0.12594113620807665,2020-09-30 00:00:00,k) 3E: Health services,,,
4932752,a) Male,a) WBRI,2010-03-12 00:00:00,11.011635865845312,2020-09-30 00:00:00,*Check data quality,,,
13293095,a) Male,a) WBRI,2003-02-27 00:00:00,18.04791238877481,2020-10-01 00:00:00,r) 7: Other legal agency,,,
5791865,b) Female,j) AIND,2002-03-19 00:00:00,18.99247091033539,2020-10-01 00:00:00,a) 1A: Individual,,,
12834386,a) Male,s) NOBT,2013-11-12 00:00:00,7.340177960301164,2020-10-01 00:00:00,k) 3E: Health services,,,
11780755,a) Male,s) NOBT,2016-08-30 00:00:00,4.542094455852156,2020-10-01 00:00:00,o) 5B: LA services,,,
1843903,a) Male,a) WBRI,2013-10-20 00:00:00,7.403148528405202,2020-10-01 00:00:00,k) 3E: Health services,,,
10852474,b) Female,a) WBRI,2009-11-06 00:00:00,11.356605065023956,2020-10-01 00:00:00,g) 3A: Health services,,,
7809293,a) Male,k) APKN,2016-11-08 00:00:00,4.350444900752909,2020-10-01 00:00:00,*Check data quality,,,
9385645,a) Male,a) WBRI,2006-09-17 00:00:00,14.494182067077345,2020-10-01 00:00:00,q) 6: Police,,,
10802490,b) Female,a) WBRI,2015-12-31 00:00:00,5.207392197125257,2020-10-01 00:00:00,*Check data quality,,,
15372307,a) Male,a) WBRI,2019-10-20 00:00:00,1.404517453798768,2020-10-01 00:00:00,k) 3E: Health services,,,
6357373,a) Male,m) AOTH,2019-09-28 00:00:00,1.4647501711156743,2020-10-01 00:00:00,o) 5B: LA services,,,
7444356,a) Male,n) BCRB,2004-07-26 00:00:00,16.637919233401778,2020-10-01 00:00:00,e) 2A: Schools,,,
7359522,b) Female,s) NOBT,2015-01-29 00:00:00,6.1273100616016425,2020-10-01 00:00:00,q) 6: Police,,,
12419845,a) Male,,2011-09-03 00:00:00,9.533196440793978,2020-10-01 00:00:00,q) 6: Police,,,
5694240,b) Female,s) NOBT,2007-06-15 00:00:00,13.752224503764545,2020-10-01 00:00:00,t) 9: Anonymous,,,
5046246,b) Female,a) WBRI,2005-02-18 00:00:00,16.071184120465436,2020-10-01 00:00:00,*Check data quality,,,
6429333,a) Male,d) WOTH,2012-02-09 00:00:00,9.097878165639973,2020-10-01 00:00:00,r) 7: Other legal agency,,,
2908760,a) Male,a) WBRI,2010-03-20 00:00:00,10.989733059548255,2020-10-01 00:00:00,j) 3D: Health services,,,
10545593,b) Female,,2010-10-22 00:00:00,10.39835728952772,2020-10-01 00:00:00,t) 9: Anonymous,,,
4266505,a) Male,,2017-12-28 00:00:00,3.2142368240930868,2020-10-01 00:00:00,q) 6: Police,,,
10717511,a) Male,k) APKN,2019-09-05 00:00:00,1.5277207392197125,2020-10-01 00:00:00,o) 5B: LA services,,,
12449626,b) Female,f) MWBC,2012-10-26 00:00:00,8.386036960985626,2020-10-01 00:00:00,r) 7: Other legal agency,,,
10476100,a) Male,k) APKN,2005-01-30 00:00:00,16.123203285420946,2020-10-01 00:00:00,j) 3D: Health services,,,
13928640,b) Female,o) BAFR,2007-11-19 00:00:00,13.322381930184806,2020-10-01 00:00:00,q) 6: Police,,,
11596932,b) Female,a) WBRI,2020-10-09 00:00:00,0.432580424366872,2020-10-01 00:00:00,q) 6: Police,,,
12903059,b) Female,a) WBRI,2014-09-19 00:00:00,6.48870636550308,2020-10-01 00:00:00,f) 2B: Education services,,,
15255982,b) Female,a) WBRI,2013-11-18 00:00:00,7.323750855578371,2020-10-01 00:00:00,q) 6: Police,,,
11065832,b) Female,a) WBRI,2017-07-19 00:00:00,3.6577686516084875,2020-10-01 00:00:00,q) 6: Police,,,
13167094,b) Female,a) WBRI,2018-04-21 00:00:00,2.9021218343600275,2020-10-01 00:00:00,r) 7: Other legal agency,,,
2373148,b) Female,a) WBRI,2015-10-26 00:00:00,5.388090349075975,2020-10-01 00:00:00,r) 7: Other legal agency,,,
4961683,b) Female,a) WBRI,2016-01-12 00:00:00,5.174537987679671,2020-10-01 00:00:00,q) 6: Police,,,
15148079,b) Female,,2020-04-23 00:00:00,0.8952772073921971,2020-10-01 00:00:00,q) 6: Police,,,
10299508,a) Male,s) NOBT,2005-11-27 00:00:00,15.299110198494182,2020-10-01 00:00:00,o) 5B: LA services,,,
6874542,b) Female,,2010-10-03 00:00:00,10.45037645448323,2020-10-01 00:00:00,j) 3D: Health services,,,
5197648,b) Female,a) WBRI,2015-07-25 00:00:00,5.642710472279261,2020-10-01 00:00:00,e) 2A: Schools,,,
3603563,b) Female,r) OOTH,2014-12-10 00:00:00,6.264202600958248,2020-10-01 00:00:00,*Check data quality,,,
16018883,a) Male,s) NOBT,2004-04-16 00:00:00,16.914442162902123,2020-10-01 00:00:00,q) 6: Police,,,
8355888,b) Female,f) MWBC,2003-12-26 00:00:00,17.22108145106092,2020-10-01 00:00:00,r) 7: Other legal agency,,,
15399607,a) Male,a) WBRI,2009-11-22 00:00:00,11.312799452429843,2020-10-01 00:00:00,o) 5B: LA services,,,
825822,a) Male,a) WBRI,2019-01-02 00:00:00,2.2012320328542097,2020-10-01 00:00:00,q) 6: Police,,,
13222029,a) Male,s) NOBT,2006-04-17 00:00:00,14.913073237508556,2020-10-01 00:00:00,k) 3E: Health services,,,
14910397,a) Male,d) WOTH,2011-11-19 00:00:00,9.322381930184806,2020-10-01 00:00:00,j) 3D: Health services,,,
11461166,b) Female,a) WBRI,2006-01-17 00:00:00,15.159479808350445,2020-10-01 00:00:00,o) 5B: LA services,,,
14204448,b) Female,a) WBRI,2015-04-10 00:00:00,5.932922655715264,2020-10-01 00:00:00,q) 6: Police,,,
3254084,b) Female,a) WBRI,2007-03-20 00:00:00,13.990417522245037,2020-10-01 00:00:00,f) 2B: Education services,,,
2358965,a) Male,a) WBRI,2019-09-10 00:00:00,1.514031485284052,2020-10-01 00:00:00,s) 8: Other,,,
10610783,a) Male,a) WBRI,2010-01-20 00:00:00,11.151266255989048,2020-10-02 00:00:00,j) 3D: Health services,,,
4749017,a) Male,k) APKN,2017-10-08 00:00:00,3.436002737850787,2020-10-02 00:00:00,j) 3D: Health services,,,
4487236,b) Female,a) WBRI,2010-06-21 00:00:00,10.735112936344969,2020-10-02 00:00:00,a) 1A: Individual,,,
9136749,a) Male,s) NOBT,2011-06-02 00:00:00,9.787816563997263,2020-10-02 00:00:00,s) 8: Other,,,
2253578,a) Male,k) APKN,2018-01-08 00:00:00,3.184120465434634,2020-10-02 00:00:00,q) 6: Police,,,
13626942,b) Female,a) WBRI,2010-07-19 00:00:00,10.65845311430527,2020-10-02 00:00:00,j) 3D: Health services,,,
1271272,b) Female,k) APKN,2017-11-29 00:00:00,3.293634496919918,2020-10-02 00:00:00,q) 6: Police,,,
7468667,b) Female,a) WBRI,2016-12-17 00:00:00,4.243668720054757,2020-10-02 00:00:00,q) 6: Police,,,
11722242,a) Male,s) NOBT,2020-06-21 00:00:00,0.7337440109514032,2020-10-02 00:00:00,a) 1A: Individual,,,
2838533,b) Female,h) MWAS,2005-07-28 00:00:00,15.633127994524298,2020-10-02 00:00:00,q) 6: Police,,,
16089462,a) Male,f) MWBC,2018-01-12 00:00:00,3.1731690622861053,2020-10-02 00:00:00,*Check data quality,,,
6654919,b) Female,a) WBRI,2013-08-20 00:00:00,7.57015742642026,2020-10-02 00:00:00,h) 3B: Health services,,,
8721477,a) Male,a) WBRI,2017-04-08 00:00:00,3.9370294318959616,2020-10-02 00:00:00,o) 5B: LA services,,,
831787,b) Female,h) MWAS,2017-03-07 00:00:00,4.024640657084189,2020-10-02 00:00:00,q) 6: Police,,,
9960048,a) Male,f) MWBC,2015-01-17 00:00:00,6.160164271047228,2020-10-02 00:00:00,j) 3D: Health services,,,
5332892,b) Female,a) WBRI,2010-12-08 00:00:00,10.269678302532512,2020-10-02 00:00:00,s) 8: Other,,,
8022278,a) Male,a) WBRI,2017-07-01 00:00:00,3.707049965776865,2020-10-02 00:00:00,q) 6: Police,,,
6789973,b) Female,a) WBRI,2012-04-04 00:00:00,8.947296372347708,2020-10-02 00:00:00,q) 6: Police,,,
5145161,b) Female,a) WBRI,2008-06-23 00:00:00,12.728268309377139,2020-10-02 00:00:00,o) 5B: LA services,,,
1436511,b) Female,o) BAFR,2019-07-30 00:00:00,1.6290212183436004,2020-10-02 00:00:00,*Check data quality,,,
13395634,b) Female,i) MOTH,2017-11-27 00:00:00,3.299110198494182,2020-10-02 00:00:00,e) 2A: Schools,,,
2591572,a) Male,a) WBRI,2011-01-22 00:00:00,10.146475017111568,2020-10-02 00:00:00,f) 2B: Education services,,,
14935719,a) Male,a) WBRI,2019-12-14 00:00:00,1.2539356605065024,2020-10-02 00:00:00,r) 7: Other legal agency,,,
7566817,a) Male,a) WBRI,2019-01-08 00:00:00,2.184804928131417,2020-10-02 00:00:00,a) 1A: Individual,,,
581977,a) Male,a) WBRI,2008-09-16 00:00:00,12.49555099247091,2020-10-02 00:00:00,q) 6: Police,,,
7319647,a) Male,t) NOBT,2005-10-16 00:00:00,15.41409993155373,2020-10-02 00:00:00,j) 3D: Health services,,,
2483469,a) Male,k) APKN,2005-02-19 00:00:00,16.0684462696783,2020-10-02 00:00:00,j) 3D: Health services,,,
11238560,a) Male,a) WBRI,2012-08-26 00:00:00,8.553045859000685,2020-10-02 00:00:00,r) 7: Other legal agency,,,
11908913,a) Male,a) WBRI,2020-07-20 00:00:00,0.6543463381245722,2020-10-02 00:00:00,q) 6: Police,,,
8059174,b) Female,s) NOBT,2005-07-26 00:00:00,15.638603696098563,2020-10-02 00:00:00,q) 6: Police,,,
6789567,b) Female,a) WBRI,2019-03-20 00:00:00,1.9904175222450375,2020-10-02 00:00:00,s) 8: Other,,,
12637617,a) Male,s) NOBT,2017-02-01 00:00:00,4.117727583846681,2020-10-02 00:00:00,*Check data quality,,,
15955849,a) Male,a) WBRI,2012-02-07 00:00:00,9.103353867214237,2020-10-02 00:00:00,a) 1A: Individual,,,
8065275,a) Male,k) APKN,2010-06-21 00:00:00,10.735112936344969,2020-10-02 00:00:00,q) 6: Police,,,
5058183,b) Female,i) MOTH,2012-02-18 00:00:00,9.073237508555783,2020-10-02 00:00:00,q) 6: Police,,,
8452601,b) Female,o) BAFR,2012-07-16 00:00:00,8.6652977412731,2020-10-02 00:00:00,o) 5B: LA services,,,
12443733,b) Female,j) AIND,2012-09-12 00:00:00,8.506502395619439,2020-10-02 00:00:00,q) 6: Police,,,
3270868,b) Female,r) OOTH,2003-09-18 00:00:00,17.492128678986994,2020-10-02 00:00:00,q) 6: Police,,,
16213367,a) Male,h) MWAS,2015-04-02 00:00:00,5.95482546201232,2020-10-02 00:00:00,k) 3E: Health services,,,
1534897,a) Male,s) NOBT,2018-07-13 00:00:00,2.674880219028063,2020-10-02 00:00:00,q) 6: Police,,,
7413290,a) Male,,2017-07-31 00:00:00,3.6249144421629023,2020-10-02 00:00:00,*Check data quality,,,
2187341,a) Male,f) MWBC,2004-06-02 00:00:00,16.78576317590691,2020-10-02 00:00:00,j) 3D: Health services,,,
12684724,a) Male,,2015-08-29 00:00:00,5.546885694729637,2020-10-02 00:00:00,q) 6: Police,,,
4781015,b) Female,s) NOBT,2015-04-09 00:00:00,5.935660506502396,2020-10-02 00:00:00,q) 6: Police,,,
2348386,a) Male,s) NOBT,2014-12-31 00:00:00,6.206707734428473,2020-10-02 00:00:00,q) 6: Police,,,
13911411,b) Female,a) WBRI,2016-12-09 00:00:00,4.265571526351814,2020-10-02 00:00:00,e) 2A: Schools,,,
14374227,b) Female,h) MWAS,2012-02-19 00:00:00,9.070499657768652,2020-10-03 00:00:00,a) 1A: Individual,,,
2505700,b) Female,s) NOBT,2014-05-02 00:00:00,6.872005475701574,2020-10-03 00:00:00,q) 6: Police,,,
12020049,b) Female,r) OOTH,2010-11-29 00:00:00,10.294318959616701,2020-10-03 00:00:00,q) 6: Police,,,
5695169,b) Female,r) OOTH,2016-04-22 00:00:00,4.898015058179329,2020-10-03 00:00:00,l) 3F: Health services,,,
8619484,a) Male,f) MWBC,2019-09-16 00:00:00,1.4976043805612593,2020-10-03 00:00:00,r) 7: Other legal agency,,,
1804638,b) Female,s) NOBT,2014-05-01 00:00:00,6.874743326488707,2020-10-03 00:00:00,j) 3D: Health services,,,
5116325,b) Female,s) NOBT,2008-11-30 00:00:00,12.290212183436003,2020-10-03 00:00:00,j) 3D: Health services,,,
10128089,b) Female,s) NOBT,2016-12-27 00:00:00,4.216290212183436,2020-10-03 00:00:00,q) 6: Police,,,
15380598,b) Female,a) WBRI,2005-03-14 00:00:00,16.005475701574266,2020-10-04 00:00:00,q) 6: Police,,,
13892634,a) Male,,2010-04-11 00:00:00,10.929500342231348,2020-10-04 00:00:00,q) 6: Police,,,
